0.700060232039;0.297240231597;0.383517902247
0.311630639107;-0.0655398077559;0.579954730198
0.301086092252;-0.0336844218311;0.504630441709
-0.104760723157;-0.189389275633;-0.0222876335331
-0.180969424512;-0.225536463653;-0.0113134073295
-0.230635366901;-0.197342575426;0.0112559265842
-0.263220899171;-0.146976781742;0.000152646308273
-0.139345637406;-0.199259804898;-0.00267704013095
0.0414153540154;-0.0270893658183;0.538194919582
0.230878411432;-0.0621984984411;0.526395477049
-0.278390009679;-0.222104120552;0.0248605470914
-0.211407006249;-0.263855434186;-0.0200823112908
-0.271661498253;-0.228763219523;0.0242586148656
-0.155608112421;-0.247399164718;-0.061672798362
-0.203074415618;-0.213726697964;0.0895712868372
-0.0503910224088;-0.0951596647004;0.57575322207
0.162918917505;-0.0235430337153;0.552769287064
-0.204625302914;-0.285872068463;-0.0274363785484
-0.241539864122;-0.208906391792;-0.0183420546294
-0.190128372843;-0.274091493246;-0.00988100693809
-0.208257935734;-0.172970233849;-0.0198940651416
-0.166610189403;-0.200626071965;0.0168368142421
-0.145181072718;-0.0321701299323;0.561244681152
-0.0360203975015;0.0473427712906;0.572554151976
-0.162387952986;-0.193840561971;-0.0839721713941
-0.301876253576;-0.250451374746;0.0086804212429
-0.248863035014;-0.231655477956;-0.0585436490245
-0.280099516208;-0.193179984106;-0.0237435904948
-0.213561164948;-0.252315863166;0.0235660458282
-0.01203046193;-0.00333031295926;0.515133790439
0.101875757464;0.0112950863326;0.547367474436
-0.247532927735;-0.278931393953;-0.0369263032642
-0.276161816893;-0.191257822211;-0.0512084395842
-0.248384169505;-0.263052922162;-0.0789667545594
-0.314362871329;-0.180526924789;-0.0185693056882
-0.189488608918;-0.232765711181;-0.0307890496817
0.126844666384;-0.00172365036362;0.45283358562
0.287603978694;-0.0461628455088;0.458004798215
-0.0684918311168;-0.11804021032;0.160578752934
0.115122218427;-0.062526009672;0.461223152096
-0.154220498727;-0.220979494934;0.014888478164
-0.283138478687;-0.215375371173;-0.0400382088313
-0.078753308757;-0.0881338143664;-0.0342387344803
0.108420138746;-0.000882826602488;0.433925707311
0.137310979701;-0.0474283742097;0.524048408255
-0.44203940974;-0.25365489451;0.0615366572472
-0.41406885094;-0.262400730748;-0.0534228564218
-0.264647935788;-0.148800875902;-0.0728627694146
-0.364446316786;-0.283760330691;-0.0678904845594
-0.309661121902;-0.212724551065;0.0552967379764
-0.0551051452619;-0.137409294951;0.505925702602
0.0665339239007;-0.0439172928186;0.525827497808
-0.347551426588;-0.261819620889;-0.0534673888241
-0.362190707292;-0.271692632467;-0.108910709999
-0.346731441708;-0.23689342625;-0.080404777227
-0.362036278076;-0.35659205751;-0.224945717583
-0.130993676003;-0.200474764178;-0.102857176733
0.0704347677498;-0.160810526191;0.440563971558
0.0223705746741;-0.114214266496;0.544142300964
-0.527589992465;-0.417499326497;-0.0228869460997
-0.442884630811;-0.294035054448;-0.153967287587
-0.234695703793;-0.276727959835;-0.185973232326
-0.376942088753;-0.319028206775;-0.237409076515
-0.143090066807;-0.24731840717;-0.120634425446
0.0591636259766;-0.156138646778;0.36934949931
0.0145101910289;-0.0920956002469;0.519408157961
-0.332946938826;-0.326935294519;-0.180555253779
-0.403661561087;-0.298649871241;-0.164742246755
-0.240149520311;-0.261750754314;-0.223812848136
-0.526273406575;-0.327147820353;-0.169525647349
-0.294029822301;-0.255916363017;-0.0906775265504
-0.0686700278523;-0.134055811109;0.388190136789
0.0594767695373;-0.0943321735555;0.45630755307
-0.307487687629;-0.359783280396;-0.163989723776
-0.335044327513;-0.265594963874;-0.168025928239
-0.287348214474;-0.342098362775;-0.241481673436
-0.369507320381;-0.275411527978;-0.16543514628
0.111707172174;-0.17130096187;0.225804506609
0.171742433698;-0.0686457489553;0.34945186731
0.285762566427;-0.100001672239;0.428598918709
-0.0466841970247;-0.252979971691;-0.0349198529723
-0.00274001038892;-0.23130985136;-0.062372862997
-0.0333172373521;-0.220225659724;-0.0518309652498
0.0354929855793;-0.270033721665;0.0165748563268
0.341784656363;-0.069561393653;0.327894715669
0.490730579184;-0.000606397962771;0.279245266497
0.618019587792;0.0642485805869;0.338199734438
0.0980864211387;-0.170003816385;0.0977659443181
-0.184596213466;-0.266617741888;0.0171146863206
-0.217499726915;-0.209661567173;0.0231294653695
-0.322189337472;-0.293288840152;0.0214142156923
-0.2762227389;-0.220371835123;0.0560802987606
0.0877422883077;-0.0519684425643;0.420082988326
0.162278964123;-0.0876648256638;0.432468782376
-0.264150021969;-0.250282559416;-0.13661041092
-0.385555858368;-0.348199040115;-0.168185079538
-0.400746801199;-0.291122136872;-0.150771634326
-0.485487599265;-0.331201633166;-0.177417576126
-0.377499001681;-0.233773622619;-0.0810602026997
-0.0261494950166;-0.120468513233;0.343415195523
0.0339373355953;-0.0234134696823;0.503345526174
-0.362363773087;-0.279582963216;-0.14430653377
-0.410929436771;-0.332221843414;-0.206749742147
-0.376849326905;-0.258489554083;-0.206390089137
-0.364750613089;-0.294744066339;-0.232783531034
-0.442714809299;-0.24137902963;-0.0320206924273
-0.0781025462026;-0.106457592227;0.382225705301
-0.0162626494164;-0.0523626714155;0.469590979528
-0.377420447229;-0.227846144125;-0.165530171511
-0.398501371666;-0.287600857845;-0.213867112747
-0.492267559276;-0.16229619628;-0.188933448939
-0.424396345634;-0.280191180515;-0.201401808056
-0.404449390348;-0.194728211257;-0.0683206235769
0.0303049230201;-0.0913910823292;0.299459917997
0.190622214853;-0.0262388121544;0.381197704479
0.0865854570003;-0.0934732054145;0.39563919762
-0.44515505688;-0.316639354781;-0.204067069227
-0.337812099552;-0.280929689416;-0.179700689104
-0.479069090615;-0.30539054657;-0.169800502002
-0.380145111516;-0.310104964076;-0.0782693987041
-0.0911103723157;-0.126228364669;0.351730610048
0.0966303328503;-0.0809145502585;0.35223078544
-0.448884632392;-0.336951909242;-0.17404896549
-0.589569483621;-0.244896298268;-0.263270726165
-0.515799185842;-0.289595809367;-0.230318691541
-0.358595681343;-0.17169294432;-0.115265077543
